Timestamp,mean_Temp,mean_pH,mean_Conductivity,mean_Turbidity
2020-01-17,6.175690333166667,7.8367416856666665,0.31010299933333335,2.1453306675
2020-01-18,6.2930478255,7.817115227333334,0.3101386626666667,2.1142959991666666
2020-01-19,6.481320142666666,7.826678514666667,0.3080698848333333,2.267682036
2020-01-20,6.7561302185,7.810997803999999,0.3058463335,2.3540054956666667
2020-01-21,7.0565516155,7.8055707615,0.30567988749999997,2.4827778736666666
2020-01-22,7.2889131705,7.7735098203333335,0.3056441745,2.4863452116666664
2020-01-23,7.336355924666667,7.791346629333333,0.3056917241666667,2.1653055746666667
2020-01-24,7.6152320705,7.7658356825,0.30243357033333335,2.2387882471666667
2020-01-25,7.7711861928333335,7.742480675333333,0.30810544900000003,2.268751939
2020-01-26,7.528337240166667,7.732492923833333,0.310477565,2.3993074895
2020-01-27,7.4462938308333335,7.67318964,0.31056672333333335,2.927239736
2020-01-28,7.177333990499999,7.8524223965,0.31025753916666665,3.682396809
2020-01-29,7.157072862,8.12405173,0.3108877938333333,2.2833774883333335
2020-01-30,7.654898166833333,8.1082878115,0.3107809028333333,2.482421716
2020-01-31,7.294620513833333,8.1073389055,0.309627389,2.368988116666667
2020-02-01,4.843304554833333,8.093755245166665,0.30482386533333333,2.4310549496666667
2020-02-02,4.8323179085,8.109236399333334,0.3026716261666667,2.7817026378333334
2020-02-03,4.754126469166667,8.101445833833333,0.301078359,2.8726627428333336
2020-02-04,4.8040662605,8.076326529333333,0.29908070966666667,2.8444827396666668
2020-02-05,4.7661124865,8.077225367166667,0.2993661165,2.706436356
2020-02-06,4.787229379166666,8.038621902333333,0.29959782966666665,2.8726642926666663
2020-02-07,4.793793122,8.014301299833333,0.30047188183333334,2.5976390045
2020-02-08,4.7614035606666665,8.005761941333333,0.3040747343333333,2.6161884465
2020-02-09,4.737860441166667,8.002166430333332,0.3089258073333333,2.4207115173333333
2020-02-10,4.697338183666666,7.973900317833333,0.30874753983333336,2.2987157503333333
2020-02-11,4.715744972166667,7.943137645666667,0.30827181033333334,2.2594774565
2020-02-12,4.7110362053333334,7.9652608235,0.30845023166666663,2.3422341345
2020-02-13,4.725304365166666,7.950079282166667,0.3075465905,2.2163152695
2020-02-14,4.740999698666667,7.8942468165,0.3080935278333333,2.3083473443333333
2020-02-15,4.736291170166666,7.926457881833333,0.307837774,2.205615282166667
2020-02-16,4.812627395,7.864682753833334,0.30906846099999996,2.267324964166667
2020-02-17,4.747135321333333,7.878665765166667,0.30864054949999997,2.2855172156666668
2020-02-18,4.779524644166666,7.875269810333333,0.30745162066666665,2.0276148915
2020-02-19,4.912648995833333,7.876801411166666,0.3067024896666667,1.9762491188333333
2020-02-20,4.857858022,7.903585513333333,0.30572144716666666,1.8424829045
2020-02-21,4.808061599666667,7.901388247833333,0.30350406950000003,1.9509226085
2020-02-22,4.831461509,7.856043259333333,0.3030402956666667,1.9106139738333334
2020-02-23,4.811914126,7.8462052345,0.303147435,1.9605542221666667
2020-02-24,4.7997856935000005,7.834768931,0.3030283896666667,2.0775551796666667
2020-02-25,4.7912246383333335,7.8922994929999994,0.30276682450000003,1.7697135608333334
2020-02-26,4.798786799166667,7.878266175666667,0.30244580383333336,1.844979326
2020-02-27,4.82589674,7.858839829666667,0.3021128473333333,1.8546109398333332
2020-02-28,4.873267889,7.906581958,0.3002221385,1.8692364491666666
2020-02-29,4.9273455145,7.935696840166667,0.2994134675,2.1653060515
2020-03-01,4.9547407628333335,7.8770678043333335,0.2992945908333333,2.3301065366666665
2020-03-02,5.0260829131666664,7.943287452,0.29886662966666666,2.4938360055
2020-03-03,5.032361110166667,7.935097456,0.2978857856666667,2.799893975333333
2020-03-04,5.096711874,7.9347978433333335,0.29805815733333335,2.938654978833333
2020-03-05,5.172334035166667,7.940041383166667,0.29782050383333336,2.5994231303333333
2020-03-06,5.2371130785,7.948231538166667,0.2963340778333333,2.750667969333333
2020-03-07,5.2676475048333335,7.958868741666667,0.297582547,3.1184374493333333
2020-03-08,5.353828748,7.9745495318333335,0.29915193716666666,3.7630136013333333
2020-03-09,5.384220600166667,7.9761476516666665,0.29579897716666664,4.245999415666667
2020-03-10,5.498653491333333,7.987334012833333,0.2943008145,3.8290048838333335
2020-03-11,5.564145247166667,7.990030765666667,0.29369443633333336,4.228164235666666
2020-03-12,5.595107873333333,7.994375626166667,0.290852621,4.2131821315
2020-03-13,5.699124654166667,8.0404696465,0.2882367373333333,4.206761717833333
2020-03-14,5.711538315,8.051156838666667,0.28768375533333335,3.6074876386666666
2020-03-15,5.888751904166667,8.0550519625,0.28870033716666665,3.3606439826666668
2020-03-16,6.117617527833334,8.074728012,0.2870597441666667,3.6959519386666666
2020-03-17,6.2717167535,8.081869443,0.28645326716666664,3.8361385661666665
2020-03-18,6.383296013,8.0696843465,0.2876303593333333,4.439693133166667
2020-03-19,6.528548479,8.080321312,0.2880939591666667,3.9695486626666665
2020-03-20,6.350621462,8.079023202333333,0.28631061316666667,2.534858385833333
2020-03-21,6.264582634,8.082918166833332,0.2881653108333333,2.474574248166667
2020-03-22,6.410049200166666,8.078673521666667,0.2874995421666667,2.6696950593333333
