Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
Walnut Street,2.1,"11,700",64207ed7a6780cd57d8fd5614250e140
West Elizabeth Street,2.1,"11,700",6b710d8180ed7fc705c272ba455821dc
Mason Trail,2.1,"11,700",8d38d72966155ab06578356e85db8101
,2.1,"11,700",b401c8dc2012b8c947fb96fed8b3172b
West Lake Street,2.1,"11,700",57b8542dde905ab0f7b2d12f9be96d2f
,2.1,"11,700",5a6bf23cb3795d4cbde670a50d144ca9
West Lake Street,2.1,"11,700",60af24fdd4c5f83937a8b991238470ca
City Park Avenue,2.1,"11,700",ea22da557bbce10dcc11d532e2a0cadf
Springfield Drive,2.1,"11,700",304c4a0ae57c609482b2bcd42330cb42
,2.1,"11,800",d3c549dc2e24bc4f06fa5d7dc8627dcd
,2.1,"11,800",1bf38ed2ec23019733465967e3edf672
University Avenue,2.1,"11,800",cfcf6bbcf379f120922525c642f0a141
West Elizabeth Street,2.1,"11,900",6d8069ab043c7458408870a56cc7f74b
South Shields Street,2.1,"11,900",fb4f685a33192aa778dcff47d097b03a
West Plum Street,2.1,"11,900",ffd2515ee96081b46bcb33dca6f7026a
West Elizabeth Street,2.1,"11,900",3ace02d7e5fad796e0c4129c1b8c42aa
West Elizabeth Street,2.1,"12,000",2082b15a448237c69342f9680135a2eb
West Pitkin Street,2.1,"12,000",4bf8c15869b6492ec171ea71a0b989be
,2.1,"12,000",58438e3e224634269627e9a2c8cbf672
,2.1,"12,000",8aaf7fdf4ec7e08549b5acb01a059965
,2.1,"12,000",cb6414b9f8f88715cdaf5e3bc271e0e0
